2018-05-20 14:14:29,891 [ 296759]   INFO - pl.projectlevelman.NewMappings - VCS Root: [] - [<Project>] 
2018-05-20 14:14:32,759 [ 299627]   INFO - tor.impl.FileEditorManagerImpl - Project opening took 109307 ms 
2018-05-20 14:14:32,759 [ 299627]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.kotlin loaded 2268 classes 
2018-05-20 14:14:32,759 [ 299627]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.android loaded 1404 classes 
2018-05-20 14:14:32,759 [ 299627]   INFO - llij.ide.plugins.PluginManager - org.intellij.groovy loaded 518 classes 
2018-05-20 14:14:32,759 [ 299627]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.idea.maven loaded 244 classes 
2018-05-20 14:14:32,759 [ 299627]   INFO - llij.ide.plugins.PluginManager - com.intellij.uiDesigner loaded 208 classes 
2018-05-20 14:14:32,759 [ 299627]   INFO - llij.ide.plugins.PluginManager - Git4Idea loaded 117 classes 
2018-05-20 14:14:32,759 [ 299627]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.debugger.streams loaded 107 classes 
2018-05-20 14:14:32,759 [ 299627]   INFO - llij.ide.plugins.PluginManager - com.intellij.tasks loaded 104 classes 
2018-05-20 14:14:32,759 [ 299627]   INFO - llij.ide.plugins.PluginManager - CVS loaded 81 classes 
2018-05-20 14:14:32,759 [ 299627]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.gradle loaded 77 classes 
2018-05-20 14:14:32,759 [ 299627]   INFO - llij.ide.plugins.PluginManager - XPathView loaded 65 classes 
2018-05-20 14:14:32,759 [ 299627]   INFO - llij.ide.plugins.PluginManager - Subversion loaded 58 classes 
2018-05-20 14:14:32,759 [ 299627]   INFO - llij.ide.plugins.PluginManager - com.intellij.properties loaded 48 classes 
2018-05-20 14:14:32,759 [ 299627]   INFO - llij.ide.plugins.PluginManager - hg4idea loaded 46 classes 
2018-05-20 14:14:32,759 [ 299627]   INFO - llij.ide.plugins.PluginManager - DevKit loaded 41 classes 
2018-05-20 14:14:32,759 [ 299627]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.settingsRepository loaded 37 classes 
2018-05-20 14:14:32,759 [ 299627]   INFO - llij.ide.plugins.PluginManager - Coverage loaded 33 classes 
2018-05-20 14:14:32,759 [ 299627]   INFO - llij.ide.plugins.PluginManager - AntSupport loaded 29 classes 
2018-05-20 14:14:32,759 [ 299627]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.github loaded 23 classes 
2018-05-20 14:14:32,759 [ 299627]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.javaFX loaded 22 classes 
2018-05-20 14:14:32,759 [ 299627]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.yaml loaded 15 classes 
2018-05-20 14:14:32,759 [ 299627]   INFO - llij.ide.plugins.PluginManager - JUnit loaded 14 classes 
2018-05-20 14:14:32,759 [ 299627]   INFO - llij.ide.plugins.PluginManager - TestNG-J loaded 13 classes 
2018-05-20 14:14:32,759 [ 299627]   INFO - llij.ide.plugins.PluginManager - org.editorconfig.editorconfigjetbrains loaded 9 classes 
